#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.6941 3.8682 3.0378  8.0774 4.2428 0.0000 0.9620 0.0378 0.0002 0.000 0.706  0.487 0.659 0.816 0.518 0.000 0.085 0.000 0.000 0.000 bcheb
  2 1.853630e+07 1.6937 3.8744 3.0630  8.0920 4.2080 0.0000 0.7085 0.2659 0.0255 0.287 0.746  0.374 0.660 0.782 0.631 0.000 0.098 0.000 0.000 0.000 
  3 2.700811e+07 1.6950 3.8751 3.0645  8.0985 4.1939 0.0000 0.6165 0.3369 0.0465 0.292 0.755  0.327 0.660 0.786 0.679 0.000 0.098 0.000 0.000 0.000 tmaxcheb
  4 4.211762e+07 1.7024 3.8652 3.0175  8.1132 4.1808 0.0000 0.4379 0.4528 0.1091 0.289 0.763  0.232 0.661 0.794 0.772 0.000 0.112 0.000 0.001 0.000 
  5 4.868987e+07 1.7093 3.8549 2.9694  8.1209 4.1799 0.0000 0.3622 0.4892 0.1484 0.287 0.764  0.196 0.661 0.794 0.810 0.000 0.112 0.000 0.001 0.000 
  6 5.345048e+07 1.7158 3.8451 2.9237  8.1268 4.1819 0.0000 0.3114 0.5079 0.1806 0.285 0.766  0.173 0.661 0.793 0.832 0.000 0.127 0.000 0.001 0.000 
  7 5.734002e+07 1.7223 3.8352 2.8776  8.1324 4.1861 0.0000 0.2691 0.5191 0.2117 0.285 0.767  0.157 0.661 0.791 0.848 0.000 0.127 0.000 0.001 0.000 
  8 6.079919e+07 1.7291 3.8251 2.8304  8.1378 4.1916 0.0000 0.2325 0.5243 0.2431 0.284 0.769  0.145 0.662 0.788 0.860 0.000 0.127 0.000 0.001 0.000 
  9 6.394268e+07 1.7360 3.8150 2.7831  8.1432 4.1983 0.0000 0.2010 0.5245 0.2744 0.283 0.769  0.136 0.662 0.786 0.869 0.000 0.127 0.000 0.001 0.000 
 10 6.693060e+07 1.7431 3.8050 2.7360  8.1487 4.2063 0.0000 0.1722 0.5206 0.3071 0.281 0.771  0.130 0.662 0.785 0.875 0.000 0.141 0.000 0.001 0.000 
