#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.9547 3.7646 2.6016  8.0739 4.2740 0.0000 0.9635 0.0362 0.0002 0.000 0.392  0.759 0.369 0.488 0.240 0.000 0.044 0.000 0.000 0.000 bcheb
  2 7.838691e+06 1.9671 3.7616 2.5772  8.0805 4.2500 0.0000 0.8571 0.1370 0.0057 0.138 0.426  0.736 0.371 0.444 0.267 0.000 0.051 0.000 0.000 0.000 tmincheb
  3 2.381090e+07 1.9892 3.7694 2.5863  8.0944 4.2033 0.0000 0.6689 0.2967 0.0343 0.169 0.449  0.674 0.377 0.464 0.327 0.000 0.060 0.000 0.000 0.000 
  4 3.496373e+07 2.0030 3.7790 2.6109  8.1059 4.1747 0.0000 0.5366 0.3926 0.0707 0.164 0.462  0.621 0.383 0.477 0.380 0.000 0.060 0.000 0.000 0.000 
  5 4.692571e+07 2.0167 3.7888 2.6364  8.1211 4.1548 0.0000 0.3915 0.4761 0.1322 0.173 0.475  0.550 0.391 0.490 0.453 0.000 0.068 0.000 0.000 0.000 
  6 5.290885e+07 2.0238 3.7906 2.6365  8.1300 4.1504 0.0000 0.3196 0.5054 0.1749 0.174 0.480  0.513 0.394 0.495 0.490 0.000 0.077 0.000 0.000 0.000 tmaxcheb
  7 6.475316e+07 2.0408 3.7820 2.5851  8.1527 4.1623 0.0000 0.1822 0.5225 0.2952 0.177 0.490  0.439 0.400 0.501 0.565 0.000 0.080 0.000 0.001 0.000 
  8 7.041616e+07 2.0513 3.7722 2.5354  8.1669 4.1820 0.0000 0.1227 0.5004 0.3767 0.175 0.494  0.408 0.403 0.501 0.595 0.000 0.083 0.000 0.001 0.000 
  9 7.516258e+07 2.0628 3.7624 2.4847  8.1823 4.2134 0.0000 0.0774 0.4577 0.4649 0.180 0.497  0.391 0.406 0.498 0.612 0.000 0.089 0.000 0.001 0.000 
 10 7.888957e+07 2.0758 3.7529 2.4337  8.2002 4.2596 0.0000 0.0437 0.4039 0.5523 0.178 0.498  0.389 0.408 0.492 0.612 0.000 0.094 0.000 0.002 0.000 
 11 8.184989e+07 2.0914 3.7431 2.3789  8.2224 4.3264 0.0000 0.0201 0.3384 0.6413 0.175 0.499  0.404 0.410 0.483 0.596 0.000 0.098 0.000 0.003 0.000 
 12 8.354352e+07 2.1063 3.7339 2.3272  8.2499 4.4214 0.0000 0.0061 0.2918 0.7019 0.160 0.499  0.450 0.411 0.471 0.536 0.000 0.102 0.000 0.004 0.000 
 13 8.402212e+07 2.1303 3.7257 2.2704  8.2881 4.5812 0.0000 0.0005 0.2757 0.7236 0.111 0.499  0.565 0.412 0.456 0.273 0.000 0.104 0.000 0.009 0.000 
 14 8.413030e+07 2.1660 3.7207 2.2147  8.3015 4.7521 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.644 0.412 0.448 0.021 0.019 0.242 0.000 0.012 0.000 
 15 8.417261e+07 2.2034 3.7178 2.1657  8.3066 4.8201 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.640 0.412 0.445 0.033 0.033 0.252 0.000 0.013 0.000 
 16 8.421076e+07 2.2395 3.7153 2.1196  8.3123 4.8731 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.640 0.412 0.442 0.052 0.045 0.261 0.000 0.013 0.000 
 17 8.424944e+07 2.2779 3.7130 2.0720  8.3179 4.9225 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.646 0.412 0.441 0.087 0.055 0.269 0.000 0.014 0.000 
 18 8.429503e+07 2.3226 3.7106 2.0177  8.3220 4.9767 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.643 0.413 0.439 0.178 0.067 0.277 0.000 0.014 0.000 
 19 8.435860e+07 2.3460 3.7093 1.9891  8.3154 5.0191 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.588 0.413 0.439 0.403 0.079 0.274 0.000 0.013 0.000 lmaxeagb
 20 8.448439e+07 2.3071 3.7116 2.0372  8.2950 5.0612 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.455 0.414 0.442 0.530 0.096 0.277 0.000 0.011 0.000 
 21 8.495980e+07 2.2752 3.7134 2.0763  8.2587 5.1684 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.198 0.415 0.446 0.800 0.117 0.285 0.000 0.010 0.000 lmineagb
 22 8.559535e+07 2.3115 3.7110 2.0304  8.2308 5.2585 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.039 0.416 0.445 0.974 0.137 0.287 0.000 0.008 0.000 
 23 8.607441e+07 2.3525 3.7087 1.9802  8.2154 5.3052 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.015 0.416 0.443 0.989 0.143 0.291 0.000 0.007 0.000 
 24 8.662643e+07 2.3821 3.7072 1.9446  8.2058 5.3388 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.009 0.416 0.442 0.991 0.147 0.296 0.000 0.007 0.000 
 25 8.715859e+07 2.4344 3.7043 1.8807  8.1949 5.3920 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.004 0.417 0.439 0.994 0.157 0.302 0.000 0.007 0.000 
 26 8.766537e+07 2.4672 3.7028 1.8419  8.1909 5.4230 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.003 0.417 0.437 0.994 0.163 0.306 0.000 0.007 0.000 
 27 8.812853e+07 2.5147 3.7002 1.7840  8.1875 5.4662 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.002 0.417 0.436 0.993 0.170 0.311 0.000 0.007 0.029 
 28 8.855734e+07 2.5457 3.6987 1.7470  8.1861 5.4935 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.001 0.417 0.435 0.992 0.175 0.316 0.000 0.007 0.041 
 29 8.893635e+07 2.5890 3.6968 1.6961  8.1846 5.5308 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.001 0.417 0.433 0.991 0.185 0.321 0.000 0.008 0.059 
 30 8.926666e+07 2.6314 3.6945 1.6445  8.1840 5.5658 0.0000 0.0000 0.2742 0.7257 0.000 0.499  0.001 0.417 0.432 0.989 0.198 0.327 0.000 0.008 0.068 
