#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.0109 3.7908 2.7124  8.0706 4.3036 0.0000 0.9648 0.0350 0.0002 0.000 0.332  0.817 0.384 0.419 0.181 0.000 0.039 0.000 0.000 0.000 bcheb
  2 7.323606e+06 2.0241 3.7827 2.6668  8.0768 4.2769 0.0000 0.8728 0.1223 0.0047 0.114 0.361  0.799 0.313 0.376 0.203 0.000 0.037 0.000 0.000 0.000 tmincheb
  3 1.598452e+07 2.0407 3.7915 2.6854  8.0841 4.2486 0.0000 0.7747 0.2096 0.0155 0.128 0.374  0.774 0.316 0.386 0.228 0.000 0.046 0.000 0.000 0.000 
  4 2.215828e+07 2.0524 3.8015 2.7137  8.0897 4.2274 0.0000 0.7055 0.2671 0.0273 0.139 0.384  0.753 0.320 0.395 0.249 0.000 0.046 0.000 0.000 0.000 
  5 2.871533e+07 2.0643 3.8113 2.7410  8.0958 4.2054 0.0000 0.6384 0.3189 0.0426 0.145 0.391  0.731 0.325 0.403 0.273 0.000 0.053 0.000 0.000 0.000 
  6 3.564700e+07 2.0765 3.8211 2.7680  8.1029 4.1847 0.0000 0.5625 0.3734 0.0640 0.147 0.401  0.702 0.330 0.412 0.300 0.000 0.053 0.000 0.000 0.000 
  7 4.353932e+07 2.0897 3.8309 2.7940  8.1125 4.1665 0.0000 0.4670 0.4345 0.0984 0.149 0.410  0.662 0.335 0.423 0.340 0.000 0.059 0.000 0.000 0.000 
  8 5.644766e+07 2.1102 3.8392 2.8067  8.1308 4.1471 0.0000 0.3174 0.5040 0.1785 0.152 0.426  0.591 0.344 0.435 0.412 0.000 0.062 0.000 0.000 0.000 
  9 5.759339e+07 2.1123 3.8393 2.8050  8.1330 4.1464 0.0000 0.3018 0.5089 0.1892 0.153 0.428  0.583 0.345 0.436 0.419 0.000 0.062 0.000 0.000 0.000 tmaxcheb
 10 6.854980e+07 2.1314 3.8310 2.7527  8.1549 4.1551 0.0000 0.1777 0.5179 0.3042 0.156 0.438  0.517 0.352 0.442 0.486 0.000 0.070 0.000 0.001 0.000 
