#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 1.9164 3.8299 3.0176  8.0459 4.5351 0.0000 0.9845 0.0154 0.0001 0.000 0.243  0.930 0.219 0.257 0.073 0.000 0.025 0.000 0.000 0.000 bcheb
  2 1.005503e+07 1.9354 3.8263 2.9842  8.0510 4.4941 0.0000 0.9308 0.0668 0.0023 0.073 0.258  0.920 0.223 0.265 0.081 0.000 0.024 0.000 0.000 0.000 tmincheb
  3 2.218887e+07 1.9623 3.8341 2.9885  8.0581 4.4493 0.0000 0.8665 0.1258 0.0076 0.083 0.272  0.906 0.230 0.276 0.096 0.000 0.028 0.000 0.000 0.000 
  4 3.286184e+07 1.9854 3.8422 2.9978  8.0645 4.4105 0.0000 0.8107 0.1743 0.0149 0.092 0.283  0.891 0.236 0.287 0.111 0.000 0.030 0.000 0.000 0.000 
  5 4.379897e+07 2.0101 3.8506 3.0067  8.0716 4.3682 0.0000 0.7491 0.2251 0.0257 0.103 0.296  0.874 0.244 0.300 0.129 0.000 0.032 0.000 0.000 0.000 
  6 5.540294e+07 2.0361 3.8586 3.0127  8.0793 4.3249 0.0000 0.6833 0.2760 0.0406 0.109 0.311  0.851 0.252 0.312 0.151 0.000 0.035 0.000 0.000 0.000 
  7 6.708034e+07 2.0616 3.8664 3.0184  8.0877 4.2850 0.0000 0.6105 0.3285 0.0609 0.113 0.322  0.826 0.260 0.325 0.175 0.000 0.038 0.000 0.000 0.000 
  8 7.876893e+07 2.0869 3.8745 3.0255  8.0977 4.2496 0.0000 0.5225 0.3868 0.0906 0.116 0.336  0.794 0.268 0.338 0.207 0.000 0.041 0.000 0.000 0.000 
  9 9.178857e+07 2.1142 3.8819 3.0278  8.1106 4.2147 0.0000 0.4185 0.4445 0.1369 0.123 0.351  0.751 0.278 0.353 0.250 0.000 0.045 0.000 0.000 0.000 
 10 1.062409e+08 2.1442 3.8859 3.0138  8.1288 4.1876 0.0000 0.2933 0.4907 0.2158 0.126 0.367  0.693 0.288 0.369 0.309 0.000 0.051 0.000 0.000 0.000 tmaxcheb
 11 1.197483e+08 2.1730 3.8795 2.9594  8.1524 4.1874 0.0000 0.1713 0.4920 0.3365 0.000 0.382  0.627 0.299 0.380 0.376 0.000 0.059 0.000 0.001 0.000 
 12 1.254700e+08 2.1853 3.8701 2.9095  8.1657 4.2009 0.0000 0.1222 0.4701 0.4075 0.123 0.385  0.601 0.303 0.382 0.404 0.000 0.067 0.000 0.001 0.000 
 13 1.292620e+08 2.1942 3.8606 2.8626  8.1762 4.2131 0.0000 0.0908 0.4426 0.4665 0.134 0.388  0.584 0.306 0.382 0.421 0.000 0.065 0.000 0.001 0.000 
 14 1.312558e+08 2.1993 3.8511 2.8195  8.1839 4.2293 0.0000 0.0722 0.4243 0.5033 0.136 0.390  0.575 0.308 0.382 0.430 0.000 0.067 0.000 0.001 0.000 
 15 1.328994e+08 2.2043 3.8400 2.7701  8.1920 4.2473 0.0000 0.0562 0.4014 0.5422 0.135 0.391  0.569 0.309 0.380 0.430 0.000 0.069 0.000 0.001 0.000 
 16 1.341144e+08 2.2077 3.8309 2.7303  8.1977 4.2615 0.0000 0.0475 0.3847 0.5677 0.130 0.391  0.565 0.310 0.378 0.437 0.000 0.070 0.000 0.001 0.000 
 17 1.350974e+08 2.2108 3.8200 2.6836  8.2041 4.2789 0.0000 0.0388 0.3663 0.5948 0.127 0.391  0.565 0.311 0.377 0.443 0.000 0.072 0.000 0.002 0.000 
 18 1.359296e+08 2.2134 3.8103 2.6422  8.2094 4.2940 0.0000 0.0321 0.3506 0.6172 0.128 0.393  0.564 0.312 0.375 0.432 0.000 0.073 0.000 0.002 0.000 
 19 1.366098e+08 2.2157 3.8001 2.5991  8.2145 4.3091 0.0000 0.0269 0.3362 0.6368 0.128 0.393  0.564 0.312 0.374 0.433 0.000 0.073 0.000 0.002 0.000 
 20 1.372067e+08 2.2178 3.7900 2.5566  8.2193 4.3235 0.0000 0.0232 0.3230 0.6536 0.120 0.393  0.563 0.313 0.373 0.444 0.000 0.075 0.000 0.002 0.000 
 21 1.383329e+08 2.2219 3.7802 2.5133  8.2249 4.3376 0.0000 0.0195 0.2967 0.6837 0.127 0.393  0.559 0.314 0.372 0.436 0.000 0.076 0.000 0.002 0.000 
 22 1.390361e+08 2.2232 3.7705 2.4732  8.2315 4.3582 0.0000 0.0154 0.2803 0.7042 0.127 0.393  0.563 0.315 0.370 0.434 0.000 0.081 0.000 0.003 0.000 
 23 1.398202e+08 2.2253 3.7598 2.4283  8.2410 4.3891 0.0000 0.0108 0.2594 0.7297 0.128 0.393  0.567 0.316 0.368 0.434 0.000 0.077 0.000 0.003 0.000 
 24 1.406415e+08 2.2258 3.7497 2.3874  8.2541 4.4333 0.0000 0.0063 0.2373 0.7563 0.133 0.394  0.576 0.317 0.363 0.426 0.000 0.078 0.000 0.004 0.000 
 25 1.411323e+08 2.2132 3.7403 2.3624  8.2747 4.5123 0.0000 0.0021 0.2224 0.7754 0.111 0.394  0.623 0.317 0.357 0.364 0.000 0.080 0.000 0.006 0.000 
