#n   age/yr      logL   logTef grav    logTc  logrho Xc     Yc     Xc_C   Xc_O   Q_conv Q_disc L_H/L Q1_H Q2_H L_He/L Q1_He Q2_He L_C/L L_nu/L Q_Tmax phase
#(1) (2)         (3)    (4)    (5)     (6)    (7)    (8)    (9)    (10)   (11)   (12)   (13)   (14) (15)  (16) (17)   (18)  (19)  (20)  (21)   (22)   (23) 
  1 0.000000e+00 2.0238 3.8171 2.8327  8.0673 4.3371 0.0000 0.9674 0.0323 0.0002 0.000 0.302  0.852 0.358 0.381 0.153 0.000 0.034 0.000 0.000 0.000 bcheb
  2 5.844529e+06 2.0356 3.8074 2.7821  8.0717 4.3133 0.0000 0.9039 0.0932 0.0028 0.099 0.325  0.838 0.283 0.340 0.163 0.000 0.033 0.000 0.000 0.000 
  3 6.720574e+06 2.0380 3.8074 2.7797  8.0725 4.3097 0.0000 0.8921 0.1043 0.0035 0.101 0.326  0.836 0.284 0.340 0.165 0.000 0.033 0.000 0.000 0.000 tmincheb
  4 1.475075e+07 2.0553 3.8163 2.7980  8.0789 4.2819 0.0000 0.8079 0.1804 0.0116 0.113 0.340  0.816 0.288 0.352 0.185 0.000 0.036 0.000 0.000 0.000 
  5 2.155850e+07 2.0698 3.8259 2.8219  8.0848 4.2571 0.0000 0.7387 0.2393 0.0219 0.123 0.350  0.799 0.292 0.359 0.204 0.000 0.040 0.000 0.000 0.000 
  6 2.875690e+07 2.0845 3.8352 2.8444  8.0910 4.2314 0.0000 0.6706 0.2935 0.0358 0.132 0.360  0.777 0.298 0.368 0.225 0.000 0.047 0.000 0.000 0.000 
  7 3.657103e+07 2.1002 3.8447 2.8667  8.0984 4.2051 0.0000 0.5940 0.3499 0.0559 0.134 0.370  0.750 0.303 0.378 0.252 0.000 0.047 0.000 0.000 0.000 
  8 4.477460e+07 2.1163 3.8542 2.8886  8.1077 4.1826 0.0000 0.5014 0.4122 0.0864 0.136 0.381  0.715 0.309 0.389 0.287 0.000 0.049 0.000 0.000 0.000 
  9 5.598674e+07 2.1375 3.8631 2.9030  8.1225 4.1576 0.0000 0.3745 0.4798 0.1455 0.141 0.395  0.660 0.317 0.403 0.342 0.000 0.054 0.000 0.000 0.000 
 10 6.295754e+07 2.1503 3.8650 2.8978  8.1333 4.1493 0.0000 0.2965 0.5076 0.1958 0.141 0.403  0.622 0.323 0.410 0.379 0.000 0.058 0.000 0.000 0.000 tmaxcheb
